timestamp,	input,	theta,	theta_dot,	pos,	vel
194201,    83.4886474609375,    -0.029777198336712454,    0.02948337278059516,    -0.10937866568565369,    0.2351481801129971
194211,    5.701873779296875,    -0.03131117912459826,    -0.036570136580121426,    -0.10673557966947556,    0.29218972504586915
194221,    -87.26974487304688,    -0.029777198336712454,    0.08848284328277636,    -0.10826636850833893,    -0.5819040375530626
194231,    90.37918090820312,    -0.029777198336712454,    0.03624257260862519,    -0.10947185754776001,    0.3245991573900078
194241,    6.622528076171875,    -0.029777198336712454,    0.014844957740492878,    -0.10586162656545639,    0.3912813906323258
194251,    13.814666748046875,    -0.029777198336712454,    0.006080494690505882,    -0.10125293582677841,    0.5292346487518493
194261,    15.3253173828125,    -0.029777198336712454,    0.0038915166019237645,    -0.09509875625371933,    0.6842962068736647
194272,    17.652923583984375,    -0.03131117912459826,    -0.0752732211640685,    -0.08725752681493759,    0.8628555266883318
194282,    -78.62350463867188,    -0.03131117912459826,    -0.03083191138880246,    -0.08263089507818222,    0.07300382114463488
194292,    0.0721435546875,    -0.029777198336712454,    0.0926883013619983,    -0.0818939283490181,    0.07372843100675297
194302,    93.6064453125,    -0.029777198336712454,    0.0926883013619983,    -0.07633325457572937,    1.0152220614159937
194312,    16.816619873046875,    -0.03131208639032229,    -0.013970551838063195,    -0.06532100588083267,    1.1834387099275823
194322,    -74.673095703125,    -0.03131208639032229,    -0.008941153176360444,    -0.05728759244084358,    0.4365584105158682
194332,    5.27850341796875,    -0.032846067178208094,    -0.0807467580402916,    -0.052609097212553024,    0.48981850948403505
194342,    -98.76400756835938,    -0.032846067178208094,    -0.033073872093303446,    -0.05278526619076729,    -0.5065127966903624
194352,    -22.35772705078125,    -0.032846067178208094,    -0.021167278139714203,    -0.05905856564640999,    -0.7322140512500432
194362,    -31.382965087890625,    -0.03131208639032229,    0.04066393836501888,    -0.0682079941034317,    -1.0528537979793278
194372,    62.73652648925781,    -0.03131208639032229,    0.016655949154311737,    -0.07557771354913712,    -0.42009319127318534
194382,    -17.78094482421875,    -0.032846067178208094,    -0.06512698700292632,    -0.0806993618607521,    -0.5983471592866358
194392,    -114.04812622070312,    -0.03131208639032229,    0.035403190022886236,    -0.09255277365446091,    -1.742934154530662
194402,    59.46697998046875,    -0.02977810560243649,    0.09168256992494064,    -0.10707227885723114,    -1.1420797977574644
194413,    70.35873413085938,    -0.03131208639032229,    -0.03921783157698625,    -0.11492296308279037,    -0.4362410038687763
194423,    -102.79196166992188,    -0.03131208639032229,    -0.0250994122092712,    -0.12454847991466522,    -1.4662164498098669
194433,    -21.382904052734375,    -0.02977810560243649,    0.0668037424638416,    -0.1403619945049286,    -1.6808366514254836
194443,    68.71945190429688,    -0.02824412481455113,    0.0992067722424359,    -0.15376047790050507,    -0.9873886750523475
194453,    87.33456420898438,    -0.02824412481455113,    0.06349233423515897,    -0.1592015027999878,    -0.10076820752364668
194463,    15.560699462890625,    -0.02977810560243649,    -0.023374122317102897,    -0.15940770506858826,    0.0572662551909211
194473,    -75.10946655273438,    -0.02824412481455113,    0.10284668414971398,    -0.16275277733802795,    -0.703667744712579
194483,    101.9222412109375,    -0.02824412481455113,    0.042126001827722845,    -0.16458728909492493,    0.31881617782856253
194493,    20.84075927734375,    -0.02824412481455113,    0.026960641169742623,    -0.16025158762931824,    0.5306208094603839
194503,    29.996856689453125,    -0.02824412481455113,    0.026960641169742623,    -0.1533585786819458,    0.8327491430587592
194513,    33.874420166015625,    -0.029785080799938926,    -0.003442441428720095,    -0.14321325719356537,    1.1741694210119071
194523,    -60.780487060546875,    -0.029785080799938926,    -0.002203162514380861,    -0.13456273078918457,    0.5659998727984252
194534,    21.23126220703125,    -0.029785080799938926,    -0.0009024153658904008,    -0.12769396603107452,    0.7817731840092215
194544,    18.420074462890625,    -0.03131906158782473,    -0.07637982631988934,    -0.11884716153144836,    0.9677054100226137
194554,    -77.47525024414062,    -0.03131906158782473,    -0.048883088844729174,    -0.11310386657714844,    0.18822693550246683
194564,    1.52178955078125,    -0.029785080799938926,    0.05703774616850341,    -0.11112067103385925,    0.20361983664552596
194574,    94.93853759765625,    -0.03131906158782473,    -0.08889352562136096,    -0.10412733256816864,    1.1629737660310688
194584,    -80.09249877929688,    -0.03285304237571053,    -0.11339853152886407,    -0.09655626118183136,    0.3571631347782436
194594,    -94.87515258789062,    -0.03131906158782473,    0.004436840059925206,    -0.09791332483291626,    -0.6069581547730145
194604,    74.058349609375,    -0.03131906158782473,    0.0018173296885453643,    -0.10019423067569733,    0.14243826531092552
194614,    -10.35821533203125,    -0.03131906158782473,    0.0007443782404281812,    -0.09929363429546356,    0.037830651786503466
194625,    -5.637115478515625,    -0.03131906158782473,    0.00047640207387403597,    -0.0992053747177124,    -0.019431165836426345
194635,    -6.844757080078125,    -0.03131906158782473,    0.00019513428945880512,    -0.09975986182689667,    -0.08876855317284438
194645,    -7.79827880859375,    -0.03131906158782473,    7.992700496232657e-05,    -0.1010565534234047,    -0.16730501614292237
194655,    -8.912567138671875,    -0.03131906158782473,    5.1153283175889004e-05,    -0.10321180522441864,    -0.25741106685963544
194665,    -10.185089111328125,    -0.03131906158782473,    2.0952384788844134e-05,    -0.10633161664009094,    -0.3600258390164477
194675,    -11.642578125,    -0.03131906158782473,    -0.06290811132000775,    -0.1105860099196434,    -0.47794187192120674
194685,    -13.31298828125,    -0.03131906158782473,    -0.025767162396675168,    -0.11605778336524963,    -0.6113779538522017
194695,    -15.215576171875,    -0.03131906158782473,    -0.01649098393387211,    -0.12295235693454742,    -0.7636554369913888
