"input","theta","theta_dot","pos","vel"
"-10","-0.0099","-0.099","-2.58386655021995","-0.99"
"0.13262112535587","-0.0296966610939","-0.19796661093896","-2.85395242380818","-1.9701"
"2.09417823551133","-0.04945248716598","-0.19755826072082","-3.11344766089657","-1.93726950858977"
"3.80137301304276","-0.06742013498473","-0.17967647818753","-3.34369643532186","-1.71057316818825"
"5.13791730119925","-0.08210757860591","-0.14687443621179","-3.5286818979892","-1.31713150821513"
"6.02268736826259","-0.0923752707791","-0.10267692173193","-3.65615761668187","-0.79530638031426"
"6.41312124086033","-0.09749911088357","-0.05123840104463","-3.7184189159823","-0.19110726705312"
"6.30588329095232","-0.09719827776155","0.00300833122011","-3.71268415047164","0.44570280846259"
"5.82137863710016","-0.09162958914124","0.05568688620314","-3.63733324158756","1.06552822618224"
"4.98635724044852","-0.08126625201574","0.10363337125502","-3.4957335138964","1.63118942899333"
"3.79053161915629","-0.06687472770131","0.14391524314433","-3.2986230959753","2.1085269015078"
"2.95050172928431","-0.04953187717448","0.17342850526832","-3.03378325761844","2.4627042627892"
"1.61605634011262","-0.0299258928658","0.1960598430868","-2.72436557615457","2.73017689136045"
"0.32811700490691","-0.009207382871","0.20718509994795","-2.38000667742075","2.862864700118"
"-0.91581899010578","0.01153934417143","0.20746727042427","-2.01388201360556","2.8667196366026"
"-2.28672766485751","0.03128406997599","0.19744725804559","-1.64982339737661","2.7473863602161"
"-3.65426085097031","0.04887237405875","0.17588304082759","-1.31164529086837","2.49352645779305"
"-4.42146715547551","0.06314585115829","0.14273477099542","-1.00133291785775","2.10681936896906"
"-5.04152754979551","0.07352092374552","0.10375072587229","-0.73561299703969","1.64802592688729"
"-5.28666234400985","0.07952800132678","0.0600707758126","-0.52123140048397","1.13243444018866"
"-5.09331874905153","0.08102930887898","0.01501307552202","-0.35824648221759","0.5977305237298"
"-4.5913933364557","0.07827584993409","-0.02753458944893","-0.2462918867478","0.0875146623364"
"-3.85448402737362","0.07177779554271","-0.0649805439137","-0.18269992004742","-0.36790842459608"
"-2.81724691641499","0.06223510859214","-0.09542686950575","-0.15662516048899","-0.7458232590601"
"-1.69030326802808","0.05060820470624","-0.11626903885895","-0.15932355214812","-1.01727247119459"
"-0.54054272840413","0.03791760416001","-0.1269060054623","-0.18014156638812","-1.17443977001742"
"0.54360729811541","0.02518732071158","-0.12730283448436","-0.20823660299293","-1.21620910242926"
"1.57016630499791","0.01336693150022","-0.11820389211358","-0.22971134137056","-1.15022988889154"
"2.34943941878924","0.00334888638931","-0.1001804511091","-0.23634603564353","-0.98328112580783"
"2.90400989392633","-0.00421052229973","-0.07559408689039","-0.21946986183313","-0.74085381208962"
"3.07272080579587","-0.008860284642","-0.04649762342269","-0.17844924169481","-0.44594829447001"
"3.13322857728548","-0.01050772424017","-0.01647439598168","-0.10481183231107","-0.13728945175152"
"2.77162125074714","-0.0091390124821","0.01368711758068","-0.00500475594844","0.17427307191725"
"2.18288559234322","-0.00512895332998","0.04010059152117","0.11664157789223","0.44692084502205"
"1.40593474469601","0.00095222187909","0.06081175209071","0.25269361901312","0.65855731021381"
"0.62334221392147","0.00837370798456","0.07421486105474","0.39873627585423","0.79115927683657"
"-0.23928276595131","0.01641939004955","0.08045682064986","0.54440367411547","0.84495856324643"
"-0.97555590138685","0.0243072135964","0.0788782354685","0.68449011030479","0.81281998378479"
"-1.52018555746163","0.03138668985027","0.07079476253869","0.81572527215295","0.70811174970964"
"-2.08723664113719","0.03719590322417","0.05809213373899","0.9260975722397","0.55053226202385"
"-2.44569584423018","0.04124324906825","0.04047345844081","1.0115987613185","0.33839051193102"
"-2.58166261770108","0.04323137831056","0.01988129242308","1.07019541432358","0.09288271823293"
"-2.49910635221245","0.04306589632635","-0.00165481984201","1.1019599366449","-0.16363070810181"
"-2.24012673956292","0.04084837025814","-0.02217526068218","1.108084173898","-0.40940592988982"
"-1.79136280351641","0.03683374892823","-0.0401462132991","1.09335910079277","-0.62708441780765"
"-1.28814817706049","0.03144467234406","-0.05389076584164","1.06047827990671","-0.7981584911777"
"-0.70362027579676","0.02514018743921","-0.06304484904858","1.01563692985437","-0.91770357579491"
"-0.11079384206598","0.01844651669738","-0.06693670741823","0.96474202401332","-0.97818494734084"
"0.42276584532256","0.01188925598606","-0.06557260711319","0.91278608161758","-0.97937168823197"
"0.9692854806152","0.0059315410329","-0.05957714953168","0.86889681662764","-0.92772415266272"
"1.24111366707446","0.00105058516992","-0.04880955862976","0.8315803727157","-0.82248764855518"
"1.37625276237605","-0.00254265610586","-0.03593241275785","0.802880209662","-0.69139251902926"
"1.39603299185783","-0.00476217313368","-0.02219517027817","0.78445243258993","-0.54822957036374"
"1.30594480529097","-0.00562368757522","-0.0086151444154","0.77675409371119","-0.40454000846618"
"1.11960164801243","-0.00523833836284","0.00385349212381","0.7791135822165","-0.27120607265771"
"0.8572275144984","-0.00379932620413","0.01439012158715","0.78988032353269","-0.1576534487779"
"0.54372329078424","-0.00156295364015","0.0223637256398","0.80663806207179","-0.07121139035478"
"0.24960629848466","0.00117416135532","0.0273711499547","0.82833695621232","-0.01667067066359"
"-0.09345734750866","0.00414241860105","0.02968257245721","0.85018702725783","0.00820705959303"
"-0.38743092229676","0.00702870193426","0.02886283333212","0.86993826633385","-0.00112728840626"
"-0.59262674803825","0.00957083678364","0.02542134849386","0.88668112686053","-0.03947167682958"
"-0.70204314291964","0.01159382626562","0.02022989481979","0.90021498720028","-0.09774700811707"
"-0.78123801418104","0.01301420541095","0.01420379145327","0.90831550774183","-0.16627180918494"
