"input","theta","theta_dot","pos","vel"
"-10","-0.0083483764116","-0.03755728687832","0.06202417924094","-0.22675215681407"
"-0.30017730539706","-0.01433131037109","-0.13856657565841","-0.17126633966986","-1.30008302536246"
"0.99026404299371","-0.02640156976661","-0.1327115317026","-0.25899223319213","-1.30808921860534"
"2.15061589644954","-0.05100866306198","-0.12901852329633","-0.4242508806637","-1.13920174013406"
"3.09852037088527","-0.0613217141754","-0.10858830849584","-0.5589777309171","-1.03005203140734"
"3.77278644274682","-0.06819397105512","-0.07672269470594","-0.51332608565883","-0.71416740008207"
"4.13663593123058","-0.06075157485857","-0.04624896898684","-0.66843433516447","-0.27387358520905"
"4.17896063975765","-0.05957018072353","-0.0089964707158","-0.54750665826067","0.1025114693399"
"3.93527178458666","-0.05726645228422","0.01202389365225","-0.55095694789407","0.44328699851512"
"3.58832086209501","-0.06624392269777","0.0566699971213","-0.35631412046431","0.97735111637671"
"2.91660361624004","-0.05404559237073","0.07987559909365","-0.28607892092914","1.31968887243365"
"2.23197228953709","-0.03304070916222","0.11102057879713","-0.07656918386805","1.45735132582221"
"1.31242687339326","-0.02008069996819","0.12122037969545","0.02731768459101","1.67722089879755"
"0.27042020341037","-0.01624446949387","0.13040779717139","0.2027557342101","1.94954337875356"
"-0.7371218186999","0.00698627808074","0.12445051909608","0.46644738068839","1.91598838265263"
"-1.59228932704787","0.02056239088422","0.12368439555995","0.63848121064498","1.72040810322083"
"-2.32909411295937","0.03098244661907","0.11225636878943","0.76435396451065","1.68422865987063"
"-2.91634640120883","0.0316895358498","0.09377399738089","0.82342634682811","1.43030688010167"
"-3.29096586474599","0.02804348061657","0.06801253829896","1.01250162058243","1.06110437903348"
"-3.3468998020409","0.04346030685654","0.02066456882777","1.09658688436929","0.7396875270304"
"-3.18877283566935","0.03793139062106","-0.00146383399967","1.05638019736662","0.46084403275446"
"-2.77288086893539","0.04359919025608","-0.03599416198276","1.05102230271621","0.14214628739501"
"-2.16986905045739","0.02401392830688","-0.0612272022753","1.11978278921455","-0.27431725801128"
"-1.43729458263028","0.03013726720546","-0.06822302316704","0.92064745493688","-0.43608738938615"
"-0.61790529940912","0.02075576554339","-0.07138277530633","0.86873468176378","-0.53538161030047"
"0.23933468546609","0.0038939630849","-0.09308637327432","0.80724497050197","-0.66059392355172"
"0.95399626193357","-0.00421024094554","-0.08405897579888","0.77590131475738","-0.56372167803324"
"1.61397444133321","-0.01785976777364","-0.07273404600949","0.74209569165292","-0.4336423786723"
"2.05757913134596","-0.02310909403827","-0.0635839208373","0.77491838212782","-0.32826015668947"
