input, theta, theta_dot, pos, vel
"1.97295","-0.0099","-0.099","-0.099","-0.99"
"2.548203602655","-0.01784392731","-0.0794392731","-0.177477795","-0.78477795"
"2.88899142710391","-0.02335899221791","-0.05515064907914","-0.22994359638372","-0.52465801383715"
"2.98279802020525","-0.02618566516044","-0.02826672942523","-0.25328372462527","-0.2334012824155"
"2.83683195492704","-0.026285413895","-0.00099748734566","-0.24686075118437","0.06422973440898"
"2.47633600680991","-0.02383098281805","0.02454431076951","-0.2124173711241","0.34443380060267"
"1.94160643033941","-0.01918096752716","0.04650015290892","-0.15380269839702","0.58614672727082"
"1.28402506698771","-0.01284154566167","0.06339421865492","-0.07655226873685","0.77250429660171"
"0.56146652092293","-0.00541904900582","0.07422496655844","0.0126375047899","0.89189773526748"
"-0.16653010686238","0.00243244527714","0.07851494282959","0.10649389913852","0.93856394348618"
"-0.84343972933488","0.01006418347676","0.07631738199623","0.19776308148571","0.91269182347194"
"-1.41992852908454","0.01688234130585","0.06818157829093","0.27976951868902","0.82006437203307"
"-1.85723727207398","0.02239054792339","0.05508206617537","0.34689859908236","0.67129080393337"
"-2.12955594993355","0.02622246233778","0.03831914414385","0.39496973967823","0.48071140595871"
"-2.22526502013473","0.02816246714956","0.01940004811786","0.4214775649638","0.2650782528557"
"-2.14701293334791","0.02815357060801","-0.00008896541556","0.42569018829718","0.04212623333381"
"-1.91069095613945","0.02629264489024","-0.01860925717767","0.40860525735708","-0.17084930940098"
"-1.54344766429203","0.02281409592098","-0.03478548969258","0.3727753352606","-0.35829922096477"
"-1.08095120714007","0.01806388747194","-0.04750208449039","0.3220235805086","-0.50751754752004"
"-0.56415336760374","0.01246647408106","-0.05597413390879","0.26107792635343","-0.6094565415517"
"-0.03583317076832","0.00648759613979","-0.0597887794127","0.19515661040053","-0.65921315952895"
"0.4628012230639","0.00059603902383","-0.05891557115968","0.12953975921656","-0.65616851183973"
"0.89519413353005","-0.00477264063875","-0.05368679662579","0.06916080865276","-0.60378950563801"
"1.23198849832292","-0.00924774272113","-0.04475102082378","0.01824806951654","-0.50912739136215"
"1.4528713696378","-0.01254823832188","-0.03300495600748","-0.01995885609491","-0.38206925611456"
"1.54761704055845","-0.01449925354644","-0.01951015224557","-0.04340028589084","-0.23441429795927"
"1.51629368856174","-0.01503943304911","-0.00540179502677","-0.05128589268728","-0.07885606796439"
"1.3686657731237","-0.01421914147492","0.00820291574197","-0.04408133589899","0.07204556788286"
"1.12288447415895","-0.01219016858116","0.02028972893757","-0.02339903352466","0.20682302374328"
"0.80360794811062","-0.00918821948517","0.03001949095993","0.00819300212009","0.31592035644758"
"0.43972890728294","-0.00550995308032","0.03678266404845","0.0474248360947","0.39231833974606"
"0.06190703734202","-0.00148664983464","0.04023303245686","0.09061766791166","0.43192831816961"
"-0.2998925776602","0.00254327015103","0.04029919985668","0.13399145108014","0.43373783168477"
"-0.61866589386504","0.00626069727034","0.03717427119308","0.1739625598981","0.39971108817957"
"-0.87227798621474","0.00938927414935","0.03128576879008","0.20740916527861","0.33446605380513"
"-1.04488652165324","0.01171419774482","0.02324923595477","0.23188575254179","0.24476587263182"
"-1.1277989488676","0.01309520156499","0.01381003820163","0.24577319736797","0.13887444826183"
"-1.11973001587284","0.01347305367565","0.00377852110662","0.24835655815211","0.02583360784132"
"-1.02647430688811","0.01286944349948","-0.00603610176167","0.23982875817126","-0.0852779998085"
"-0.86005267206012","0.01138064660958","-0.01488796889902","0.22122414055202","-0.18604617619234"
"-0.63742853118269","0.00916581324505","-0.02214833364535","0.19429104765559","-0.26933092896437"
"-0.37891761652743","0.00643109142994","-0.02734721815105","0.1613167432294","-0.32974304426181"
"0.06606879485849","0.00341104650948","-0.03020044920458","0.12492089744386","-0.36395845785541"
"0.47306021515736","0.00051973788773","-0.02891308621748","0.08954309118528","-0.35377806258586"
"0.81142062173369","-0.0018692803924","-0.02389018280133","0.05920235911933","-0.30340732065943"
"1.05762758980951","-0.00344925633846","-0.01579975946058","0.03719809852921","-0.2200426059012"
"1.19667211664999","-0.00399988004378","-0.0055062370532","0.02588439368411","-0.11313704845104"
"1.2227225642872","-0.00339913855156","0.0060074149222","0.02653087984229","0.00646486158181"
"1.13904396958463","-0.00162692122931","0.01772217322243","0.03927585452533","0.12744974683043"
"0.95722179061214","0.00123942695331","0.02866348182622","0.06316991476043","0.238940602351"
"0.6957898737164","0.00503679841744","0.0379737146413","0.09630153012024","0.33131615359809"
"0.37840254152927","0.00953394502446","0.04497146607018","0.13599014907625","0.39688618956004"
"0.03171774066802","0.0144533314022","0.04919386377745","0.17902806700383","0.43037917927583"
"-0.31682917953449","0.01949529378867","0.05041962386474","0.22194961138475","0.42921544380921"
"-0.64118340252579","0.02436251200729","0.04867218218616","0.26130533144447","0.3935572005972"
"-0.9185981203979","0.02878289275558","0.04420380748293","0.29391977861859","0.32614447174118"
"-1.13119644915502","0.03252919413335","0.03746301377769","0.31711395992903","0.23194181310437"
"-1.26706859627827","0.03543406829319","0.02904874159832","0.32887735457973","0.11763394650698"
"-1.32084657508016","0.03739962792896","0.01965559635775","0.32797913618076","-0.00898218398964"
"-1.29374229627811","0.03840111530553","0.01001487376571","0.31401351887249","-0.13965617308267"
"-1.19307698816985","0.03848473072676","0.00083615421226","0.28737950900416","-0.26634009868338"
"-1.03136744202965","0.03776012363183","-0.0072460709493","0.24920037705162","-0.38179131952536"
"-0.82506492224829","0.03638843138494","-0.0137169224689","0.20119249874252","-0.48007878309104"
